experiment,source_item,expected_match,has_match,model,sample_size,S11_predicted,S11_correct,S11_error_type,S11_response_time,S05_predicted,S05_correct,S05_error_type,S05_response_time,S18_predicted,S18_correct,S18_error_type,S18_response_time,S15_predicted,S15_correct,S15_error_type,S15_response_time,S20_predicted,S20_correct,S20_error_type,S20_response_time,S12_predicted,S12_correct,S12_error_type,S12_response_time,S14_predicted,S14_correct,S14_error_type,S14_response_time,S19_predicted,S19_correct,S19_error_type,S19_response_time,S16_predicted,S16_correct,S16_error_type,S16_response_time,S13_predicted,S13_correct,S13_error_type,S13_response_time,S17_predicted,S17_correct,S17_error_type,S17_response_time,S09_predicted,S09_correct,S09_error_type,S09_response_time,S10_predicted,S10_correct,S10_error_type,S10_response_time,S01_predicted,S01_correct,S01_error_type,S01_response_time,S07_predicted,S07_correct,S07_error_type,S07_response_time,S04_predicted,S04_correct,S04_error_type,S04_response_time,S08_predicted,S08_correct,S08_error_type,S08_response_time,S06_predicted,S06_correct,S06_error_type,S06_response_time,S03_predicted,S03_correct,S03_error_type,S03_response_time,S02_predicted,S02_correct,S02_error_type,S02_response_time
NHANES_Gemma3_27b,"cheese, mexican, blend, reduced fat",none,False,gemma3-27b,1317,none,True,,1.613,none,True,,1.570,none,True,,10.130,none,True,,25.082,sharp chedder cheese,False,false_positive,8.482,none,True,,16.683,none,True,,3.180,none,True,,1.495,none,True,,4.570,none,True,,3.921,sharp chedder cheese,False,false_positive,5.638,none,True,,4.167,cream cheese,False,false_positive,12.281,refried beans,False,false_positive,9.695,sharp chedder cheese,False,false_positive,8.385,brown rice rice cake,False,false_positive,3.810,brown rice rice cake,False,false_positive,1.633,cream cheese,False,false_positive,9.241,cream cheese,False,false_positive,2.188,refried beans,False,false_positive,5.341
NHANES_Gemma3_27b,"corn, sweet, yellow, canned, whole kernel, drained solids",frozen golden corn kernels (siganture select),True,gemma3-27b,1317,none,False,missed_match,8.473,frozen golden corn kernels (siganture select),True,,1.608,none,False,missed_match,0.795,none,False,missed_match,14.700,frozen golden corn kernels (siganture select),True,,9.795,corn cereal (corn flakes),False,wrong_match,8.592,none,False,missed_match,15.325,none,False,missed_match,2.095,none,False,missed_match,4.028,none,False,missed_match,15.318,frozen golden corn kernels (siganture select),True,,13.644,frozen golden corn kernels (siganture select),True,,4.410,frozen golden corn kernels (siganture select),True,,6.832,frozen golden corn kernels (siganture select),True,,6.244,frozen golden corn kernels (siganture select),True,,8.198,frozen golden corn kernels (siganture select),True,,9.272,frozen golden corn kernels (siganture select),True,,7.261,frozen golden corn kernels (siganture select),True,,10.701,frozen golden corn kernels (siganture select),True,,3.641,frozen golden corn kernels (siganture select),True,,11.339
NHANES_Gemma3_27b,"wheat bran, crude",wheat bran cereal,True,gemma3-27b,1317,none,False,missed_match,2.159,cooked oat bran,False,wrong_match,5.876,none,False,missed_match,0.859,wheat bran cereal,True,,6.917,cooked oat bran,False,wrong_match,5.147,none,False,missed_match,6.847,none,False,missed_match,2.425,none,False,missed_match,0.830,none,False,missed_match,3.791,none,False,missed_match,5.145,cooked oat bran,False,wrong_match,0.789,cooked oat bran,False,wrong_match,5.948,cooked oat bran,False,wrong_match,5.896,wheat bran cereal,True,,10.030,cooked oat bran,False,wrong_match,10.469,cooked oat bran,False,wrong_match,16.838,cooked oat bran,False,wrong_match,6.843,wheat bran cereal,True,,6.057,cooked oat bran,False,wrong_match,1.685,cooked oat bran,False,wrong_match,5.849
NHANES_Gemma3_27b,"pork, fresh, shoulder, (boston butt), blade (steaks), separable lean only, with added solution, raw",ground pork,True,gemma3-27b,1317,ground pork,True,,3.818,none,False,missed_match,5.185,ground pork,True,,11.296,ground pork,True,,1.091,ground pork,True,,3.138,ground pork,True,,6.764,none,False,missed_match,1.405,ground pork,True,,4.902,none,False,missed_match,4.749,ground pork,True,,8.564,ground pork,True,,4.411,ground pork,True,,3.593,ground pork,True,,5.147,ground pork,True,,6.611,ground pork,True,,7.665,ground pork,True,,5.686,ground pork,True,,10.913,ground pork,True,,10.738,ground pork,True,,0.992,ground pork,True,,6.164
NHANES_Gemma3_27b,"chicken, broilers or fryers, neck, meat and skin, cooked simmered",none,False,gemma3-27b,1317,none,True,,8.121,none,True,,6.329,none,True,,1.187,none,True,,15.674,none,True,,3.870,chicken breast,False,false_positive,2.728,none,True,,5.050,chicken breast,False,false_positive,11.038,none,True,,1.680,none,True,,19.226,chicken strips,False,false_positive,5.007,chicken breast tender,False,false_positive,2.907,chicken breast tender,False,false_positive,11.256,chicken breast tender,False,false_positive,6.243,chicken breast tender,False,false_positive,12.205,chicken breast,False,false_positive,6.001,low sodium chicken broth,False,false_positive,11.829,chicken breast tender,False,false_positive,6.055,chicken breast tender,False,false_positive,14.096,low sodium chicken broth,False,false_positive,17.239
NHANES_Gemma3_27b,"fish, caviar, black and red, granular",none,False,gemma3-27b,1317,none,True,,18.435,none,True,,0.562,plant based fish fillet,False,false_positive,7.007,plant based fish fillet,False,false_positive,9.387,plant based fish fillet,False,false_positive,6.619,plant based fish fillet,False,false_positive,1.508,none,True,,2.418,plant based fish fillet,False,false_positive,13.182,none,True,,5.820,plant based fish fillet,False,false_positive,3.859,plant based fish fillet,False,false_positive,1.883,plant based fish fillet,False,false_positive,4.460,albacore white tuna,False,false_positive,6.143,albacore white tuna,False,false_positive,7.321,albacore white tuna,False,false_positive,5.449,albacore white tuna,False,false_positive,5.162,albacore white tuna,False,false_positive,2.103,albacore white tuna,False,false_positive,9.619,albacore white tuna,False,false_positive,1.808,albacore white tuna,False,false_positive,18.451
NHANES_Gemma3_27b,"beans, pink, mature seeds, raw",none,False,gemma3-27b,1317,none,True,,30.003,canned kidney beans,False,false_positive,2.025,canned black beans (s&w),False,false_positive,10.528,none,True,,30.005,canned kidney beans,False,false_positive,6.853,none,True,,30.003,none,True,,4.644,none,True,,0.439,none,True,,6.767,canned kidney beans,False,false_positive,4.420,canned kidney beans,False,false_positive,5.294,canned black beans (s&w),False,false_positive,8.125,canned black beans (s&w),False,false_positive,9.006,canned black beans (s&w),False,false_positive,9.806,canned black beans (s&w),False,false_positive,13.088,canned black beans (s&w),False,false_positive,15.917,canned black beans (s&w),False,false_positive,4.802,none,True,,22.772,canned black beans (s&w),False,false_positive,7.495,canned black beans (s&w),False,false_positive,8.941
NHANES_Gemma3_27b,"grape juice, canned or bottled, unsweetened, without added ascorbic acid",none,False,gemma3-27b,1317,none,True,,6.755,none,True,,1.981,none,True,,3.337,none,True,,1.428,none,True,,3.771,none,True,,0.730,none,True,,3.189,apple juice,False,false_positive,6.532,none,True,,6.320,apple juice,False,false_positive,8.521,apple juice,False,false_positive,1.692,apple juice,False,false_positive,8.269,lime juice,False,false_positive,8.322,apple juice,False,false_positive,9.110,apple juice,False,false_positive,5.546,apple juice,False,false_positive,7.010,steamed green zuchini,False,false_positive,8.810,apple juice,False,false_positive,10.190,apple juice,False,false_positive,4.233,steamed green zuchini,False,false_positive,10.014
NHANES_Gemma3_27b,"cherries, sweet, canned, light syrup pack, solids and liquids",whole sweet cherry,True,gemma3-27b,1317,whole sweet cherry,True,,3.779,whole sweet cherry,True,,9.036,whole sweet cherry,True,,3.179,whole sweet cherry,True,,3.500,whole sweet cherry,True,,6.063,whole sweet cherry,True,,4.022,whole sweet cherry,True,,4.655,whole sweet cherry,True,,2.851,none,False,missed_match,3.958,whole sweet cherry,True,,9.678,whole sweet cherry,True,,5.476,whole sweet cherry,True,,9.212,whole sweet cherry,True,,14.970,whole sweet cherry,True,,10.097,whole sweet cherry,True,,4.374,whole sweet cherry,True,,9.455,whole sweet cherry,True,,13.609,whole sweet cherry,True,,10.742,whole sweet cherry,True,,4.414,whole sweet cherry,True,,3.561
NHANES_Gemma3_27b,"cherries, sweet, canned, juice pack, solids and liquids",whole sweet cherry,True,gemma3-27b,1317,whole sweet cherry,True,,3.294,whole sweet cherry,True,,15.234,whole sweet cherry,True,,3.460,whole sweet cherry,True,,6.982,whole sweet cherry,True,,4.239,whole sweet cherry,True,,2.282,whole sweet cherry,True,,4.071,whole sweet cherry,True,,6.167,none,False,missed_match,4.370,whole sweet cherry,True,,0.560,whole sweet cherry,True,,9.575,whole sweet cherry,True,,7.220,whole sweet cherry,True,,3.157,whole sweet cherry,True,,7.243,whole sweet cherry,True,,6.893,whole sweet cherry,True,,4.334,whole sweet cherry,True,,8.157,whole sweet cherry,True,,7.065,whole sweet cherry,True,,10.881,whole sweet cherry,True,,3.205
NHANES_Gemma3_27b,"pineapple, canned, juice pack, drained",gold (golden) pineapple,True,gemma3-27b,1317,gold (golden) pineapple,True,,5.240,none,False,missed_match,7.878,gold (golden) pineapple,True,,15.003,gold (golden) pineapple,True,,4.490,gold (golden) pineapple,True,,8.503,gold (golden) pineapple,True,,8.325,none,False,missed_match,10.332,gold (golden) pineapple,True,,2.746,none,False,missed_match,3.412,gold (golden) pineapple,True,,10.397,gold (golden) pineapple,True,,7.577,gold (golden) pineapple,True,,8.965,gold (golden) pineapple,True,,9.650,gold (golden) pineapple,True,,8.866,gold (golden) pineapple,True,,10.153,gold (golden) pineapple,True,,9.526,gold (golden) pineapple,True,,11.092,gold (golden) pineapple,True,,1.132,gold (golden) pineapple,True,,6.148,gold (golden) pineapple,True,,17.994
NHANES_Gemma3_27b,"chicken, broiler, rotisserie, bbq, breast, meat only",chicken breast,True,gemma3-27b,1317,none,False,missed_match,8.843,chicken breast tender,False,wrong_match,11.305,chicken breast,True,,12.382,chicken breast,True,,9.935,chicken breast,True,,4.443,none,False,missed_match,14.069,chicken breast,True,,3.556,chicken breast,True,,5.915,chicken breast,True,,4.592,chicken breast,True,,2.756,chicken breast,True,,8.915,chicken breast tender,False,wrong_match,8.905,chicken breast tender,False,wrong_match,2.903,low sodium chicken broth,False,wrong_match,9.729,chicken breast tender,False,wrong_match,7.221,chicken breast,True,,14.494,low sodium chicken broth,False,wrong_match,9.374,ground pork,False,wrong_match,1.090,chicken breast tender,False,wrong_match,11.280,low sodium chicken broth,False,wrong_match,3.503
NHANES_Gemma3_27b,"cereals ready-to-eat, wheat germ, toasted, plain",none,False,gemma3-27b,1317,none,True,,22.071,raisin bran cereal,False,false_positive,9.003,none,True,,30.003,honey nut oat cereal,False,false_positive,2.707,organic frosted flakes cereals,False,false_positive,6.425,organic frosted flakes cereals,False,false_positive,7.924,none,True,,12.237,none,True,,13.694,none,True,,3.071,honey nut oat cereal,False,false_positive,6.444,honey nut oat cereal,False,false_positive,10.939,raisin bran cereal,False,false_positive,10.056,organic frosted flakes cereals,False,false_positive,2.074,raisin bran cereal,False,false_positive,9.014,raisin bran cereal,False,false_positive,12.557,raisin bran cereal,False,false_positive,8.729,raisin bran cereal,False,false_positive,4.527,raisin bran cereal,False,false_positive,2.456,raisin bran cereal,False,false_positive,4.747,raisin bran cereal,False,false_positive,3.468
NHANES_Gemma3_27b,"beverages, kellogg's, special k protein shake",none,False,gemma3-27b,1317,none,True,,3.686,none,True,,8.882,none,True,,11.606,none,True,,7.956,none,True,,3.285,none,True,,2.027,none,True,,2.107,canned black beans (s&w),False,false_positive,8.937,none,True,,3.717,none,True,,3.374,protein powder,False,false_positive,4.783,rainbow morning o's cereals,False,false_positive,8.135,protein powder,False,false_positive,10.666,none,True,,14.366,protein powder,False,false_positive,4.556,plantain banana (steamed 10 in),False,false_positive,5.656,coca cola,False,false_positive,5.190,sprite,False,false_positive,2.023,sprite,False,false_positive,9.820,brewed coffee,False,false_positive,3.582
NHANES_Gemma3_27b,"canadian bacon, cooked, pan-fried",ground pork,True,gemma3-27b,1317,plant based bacon strip,False,wrong_match,4.514,none,False,missed_match,8.724,plant based bacon strip,False,wrong_match,14.097,plant based bacon strip,False,wrong_match,2.471,plant based bacon strip,False,wrong_match,9.752,plant based bacon strip,False,wrong_match,7.502,none,False,missed_match,5.154,plant based bacon strip,False,wrong_match,5.489,none,False,missed_match,3.270,plant based bacon strip,False,wrong_match,9.633,plant based bacon strip,False,wrong_match,7.026,plant based bacon strip,False,wrong_match,10.020,plant based bacon strip,False,wrong_match,3.222,plant based bacon strip,False,wrong_match,7.411,plant based bacon strip,False,wrong_match,3.688,plant based bacon strip,False,wrong_match,4.671,plant based bacon strip,False,wrong_match,14.319,plant based bacon strip,False,wrong_match,1.489,plant based bacon strip,False,wrong_match,13.234,plant based bacon strip,False,wrong_match,17.913
NHANES_Gemma3_27b,"apricots, dried, sulfured, stewed, without added sugar",dried apricots,True,gemma3-27b,1317,dried apricots,True,,4.357,dried apricots,True,,11.184,dried apricots,True,,13.604,dried apricots,True,,1.426,dried apricots,True,,4.096,dried apricots,True,,2.272,dried apricots,True,,5.773,dried apricots,True,,11.268,dried apricots,True,,5.951,dried apricots,True,,6.646,dried apricots,True,,4.600,dried apricots,True,,7.597,dried apricots,True,,4.666,dried apricots,True,,7.489,dried apricots,True,,7.844,dried apricots,True,,5.123,whole apricot,False,wrong_match,14.937,dried apricots,True,,0.637,dried apricots,True,,5.690,dried apricots,True,,13.618
NHANES_Gemma3_27b,"beverages, powerade zero ion4, calorie-free, assorted flavors",none,False,gemma3-27b,1317,none,True,,1.081,none,True,,4.350,none,True,,3.911,gatorade,False,false_positive,6.265,none,True,,3.346,none,True,,2.897,none,True,,3.078,none,True,,5.759,none,True,,3.857,none,True,,2.519,gatorade,False,false_positive,5.862,none,True,,6.043,brewed coffee,False,false_positive,10.458,brewed coffee,False,false_positive,4.322,brewed coffee,False,false_positive,6.590,coca cola,False,false_positive,4.276,sprite,False,false_positive,7.035,sprite,False,false_positive,10.226,budweiser,False,false_positive,13.594,sprite,False,false_positive,8.597
NHANES_Gemma3_27b,"nuts, almonds, blanched",roasted almonds,True,gemma3-27b,1317,none,False,missed_match,3.951,peanuts,False,wrong_match,15.398,none,False,missed_match,9.432,none,False,missed_match,28.595,peanuts,False,wrong_match,4.680,none,False,missed_match,6.608,none,False,missed_match,30.003,none,False,missed_match,3.016,none,False,missed_match,4.346,none,False,missed_match,10.419,roasted almonds,True,,5.858,peanuts,False,wrong_match,7.056,peanuts,False,wrong_match,0.610,none,False,missed_match,12.293,hazelnut flour,False,wrong_match,3.424,peanuts,False,wrong_match,4.777,peanuts,False,wrong_match,8.029,none,False,missed_match,17.166,peanuts,False,wrong_match,12.591,hazelnut flour,False,wrong_match,8.233
NHANES_Gemma3_27b,"tomato juice, canned, with salt added",none,False,gemma3-27b,1317,none,True,,3.134,hunt's tomato sauce,False,false_positive,1.202,hunt's tomato paste,False,false_positive,17.068,none,True,,2.061,muir's diced tomatoes,False,false_positive,8.935,none,True,,2.862,none,True,,9.353,hunt's tomato sauce,False,false_positive,5.989,none,True,,4.178,none,True,,0.464,hunt's tomato sauce,False,false_positive,2.391,muir's diced tomatoes,False,false_positive,6.879,muir's diced tomatoes,False,false_positive,3.386,muir's diced tomatoes,False,false_positive,8.972,hunt's tomato paste,False,false_positive,4.290,muir's diced tomatoes,False,false_positive,3.164,hunt's tomato paste,False,false_positive,7.831,muir's diced tomatoes,False,false_positive,10.543,hunt's tomato paste,False,false_positive,6.485,hunt's tomato paste,False,false_positive,1.974
NHANES_Gemma3_27b,"fat, turkey",none,False,gemma3-27b,1317,none,True,,4.998,none,True,,14.239,ground turkey,False,false_positive,3.456,ground turkey,False,false_positive,2.325,ground turkey,False,false_positive,6.200,ground turkey,False,false_positive,3.728,ground turkey,False,false_positive,6.782,ground turkey,False,false_positive,3.272,none,True,,4.110,ground turkey,False,false_positive,7.210,ground turkey,False,false_positive,8.489,ground turkey,False,false_positive,8.678,ground turkey,False,false_positive,11.620,none,True,,12.506,ground turkey,False,false_positive,9.072,ground pork,False,false_positive,4.270,ground turkey,False,false_positive,9.910,ground pork,False,false_positive,4.357,ground turkey,False,false_positive,7.797,ground pork,False,false_positive,4.353
NHANES_Gemma3_27b,"oranges, raw, all commercial varieties",navel orange,True,gemma3-27b,1317,none,False,missed_match,2.988,none,False,missed_match,4.770,none,False,missed_match,13.203,none,False,missed_match,1.710,pulp free orange juice,False,wrong_match,9.781,none,False,missed_match,7.378,none,False,missed_match,8.065,none,False,missed_match,3.130,none,False,missed_match,5.411,none,False,missed_match,11.302,navel orange,True,,1.339,pulp free orange juice,False,wrong_match,7.205,pulp free orange juice,False,wrong_match,2.889,pulp free orange juice,False,wrong_match,3.141,pulp free orange juice,False,wrong_match,6.924,steamed whole sweet potato,False,wrong_match,6.148,pulp free orange juice,False,wrong_match,2.795,pulp free orange juice,False,wrong_match,10.486,pulp free orange juice,False,wrong_match,1.030,pulp free orange juice,False,wrong_match,1.005
